popularity,budget,revenue,director,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.640151,0,0,James Ford Murphy,7,Animation|Comedy|Family|Fantasy|Music,2015-06-19,298,7.3,2015,0.0,0.0
0.638556999999999,0,0,Christian Cantamessa,94,Thriller|Science Fiction,2015-08-14,135,4.7,2015,0.0,0.0
0.633608,0,0,John Lyde,88,Action,2015-09-27,11,5.0,2015,0.0,0.0
0.629560999999999,0,0,Wayne Blair,110,Drama|Thriller,2015-09-15,14,5.9,2015,0.0,0.0
0.607124,0,8034,Wim Wenders,118,Drama,2015-04-02,44,5.1,2015,0.0,7391.27674783823
0.606113,0,0,Miguel Ãngel Vivas,110,Drama|Horror|Science Fiction,2015-08-07,135,5.3,2015,0.0,0.0
0.604928,0,0,Brady Corbet,116,Mystery|Drama|Horror,2015-09-02,25,3.6,2015,0.0,0.0
0.602165,8000000,35991087,Ken Kwapis,104,Drama|Adventure|Comedy,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143
0.599751,0,0,Jon Watts,100,Horror,2015-03-02,182,5.2,2015,0.0,0.0
0.599655,3300000,64110728,David Gelb,83,Thriller|Horror,2015-01-29,327,4.9,2015,3035998.66416058,58981843.8079887
0.589472,0,0,Jay Oliva,72,Action|Adventure|Animation,2015-04-14,142,6.8,2015,0.0,0.0
0.586735,8000000,0,Elizabeth Allen Rosenbaum,91,Thriller,2015-05-06,57,5.4,2015,7359996.76160142,0.0
0.584363,0,0,Louie Psihoyos,90,Adventure|Documentary,2015-01-24,36,7.8,2015,0.0,0.0
0.577814,35000000,14431253,Ken Scott,90,Comedy,2015-03-05,241,4.9,2015,32199985.8320062,13276746.9182313
0.570743999999999,2000000,45431,Ryan Gosling,95,Fantasy|Thriller,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392
0.569443,0,0,Brett Morgen,132,Music|Documentary,2015-03-23,197,7.5,2015,0.0,0.0
0.561032,0,0,Paul Gross,120,War|Drama,2015-10-09,29,5.7,2015,0.0,0.0
0.560743999999999,7000000,0,Jackie Earle Haley,94,Thriller|Crime|Drama,2015-11-20,67,5.9,2015,6439997.16640124,0.0
0.560423,12000000,0,Anton Corbijn,112,Drama,2015-07-24,75,5.9,2015,11039995.1424021,0.0
0.553238,0,45710059,Niki Caro,128,Drama,2015-02-20,139,7.4,2015,0.0,42053235.7765762
0.548586999999999,0,0,Michael Petroni,90,Horror|Mystery,2015-07-25,52,5.4,2015,0.0,0.0
0.547827,0,0,Morgan Matthews,111,Drama,2015-03-13,133,6.0,2015,0.0,0.0
0.546458,3000000,0,Anthony Burns,98,Drama|Comedy,2015-03-13,136,4.9,2015,2759998.78560053,0.0
0.542568,6000000,0,Toby Genkel|Sean McCormack,85,Animation|Adventure|Comedy,2015-04-09,50,5.7,2015,5519997.57120106,0.0
0.5327,0,0,Sheldon Wilson,90,Thriller|Horror,2015-10-24,10,4.1,2015,0.0,0.0
0.532239,0,0,Jill Bauer|Ronna Gradus,84,Documentary,2015-05-29,158,5.9,2015,0.0,0.0
0.532205,100000,42664410,Travis Cluff|Chris Lofing,87,Horror|Thriller,2015-07-10,247,5.0,2015,91999.9595200178,39251239.9294544
0.52985,0,0,Neil LaBute,93,Drama|Comedy,2015-09-04,12,4.8,2015,0.0,0.0
0.527957,0,0,R.D. Braunstein,91,Horror|Thriller,2015-10-09,100,5.0,2015,0.0,0.0
0.526642,0,0,Michael Almereyda,97,History|Drama,2015-10-16,94,6.9,2015,0.0,0.0
0.524315,10000000,3334927,Angelina Jolie,122,Drama|Romance,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214
0.52025,0,0,Andrew Erwin|Jon Erwin,123,Drama,2015-10-16,32,6.8,2015,0.0,0.0
0.516954,0,0,Sheldon Wilson,90,Horror|TV Movie,2015-10-24,19,5.1,2015,0.0,0.0
0.515401,0,0,Kevin Greutert,80,Thriller|Horror,2015-08-28,67,5.5,2015,0.0,0.0
0.514735,0,1236094,Chad Burns,103,Action,2015-04-06,13,6.2,2015,0.0,1137205.97962936
0.513386,0,0,Anders Morgenthaler,97,Drama|Thriller,2015-06-12,18,4.0,2015,0.0,0.0
0.50732,0,0,Robert Duvall,100,Crime|Drama,2015-06-05,16,4.1,2015,0.0,0.0
0.504827999999999,0,0,Ron Scalpello,91,Drama|Thriller,2015-06-04,29,5.0,2015,0.0,0.0
0.502489,0,0,Ross Duffer|Matt Duffer,83,Thriller|Horror,2015-09-15,96,6.5,2015,0.0,0.0
0.497265,0,157768,Tom Gianas|Ross Shuman,86,Fantasy|Comedy|Animation,2015-10-02,47,4.3,2015,0.0,145146.496135541
0.486351,21000000,0,Jon Wright,90,Adventure|Science Fiction|Action,2015-01-29,63,4.9,2015,19319991.4992037,0.0
0.482422,0,0,Roel ReinÃ©,90,Action,2015-03-10,43,4.7,2015,0.0,0.0
0.47784,0,0,Rick Morales,67,Action|Adventure|Animation|Family,2015-08-25,17,6.8,2015,0.0,0.0
0.476341,0,0,Alex Zamm,84,TV Movie,2015-11-27,10,7.6,2015,0.0,0.0
0.475473,0,0,Sean McNamara,83,Action|Drama|Family,2015-01-16,38,6.6,2015,0.0,0.0
0.474788,0,0,David Burris,119,Drama,2015-01-09,13,5.8,2015,0.0,0.0
0.474626,0,0,Anthony DiBlasi,88,Horror|Thriller,2015-10-06,77,5.6,2015,0.0,0.0
0.473344,0,0,Bernard Rose,89,Horror|Thriller,2015-11-03,14,4.5,2015,0.0,0.0
0.471393,0,0,Matthew Heineman,100,Drama|Documentary,2015-07-03,112,7.5,2015,0.0,0.0
0.471091,20000000,0,Jason Friedberg|Aaron Seltzer,99,Comedy,2015-03-05,60,4.4,2015,18399991.9040035,0.0
0.470991,0,0,Antoine Bardou-Jacquet,107,Comedy,2015-03-14,53,6.0,2015,0.0,0.0
0.470124,0,0,Spike Lee,127,Music|Drama|Crime|Comedy,2015-12-04,33,5.9,2015,0.0,0.0
0.467556,5300000,0,Craig Moss,85,Comedy|Action,2015-03-06,24,5.8,2015,4875997.85456094,0.0
0.465707,0,13603453,Gary Rydstrom,99,Music|Animation|Family|Fantasy,2015-01-23,68,6.1,2015,0.0,12515171.2533246
0.46209,9000000,21571189,Mike Binder,121,Drama,2015-01-30,72,6.7,2015,8279996.3568016,19845485.1479865
0.459597,0,0,Zach Lipovsky,118,Horror|Science Fiction,2015-03-27,82,4.9,2015,0.0,0.0
0.454151,0,0,Jason Lei Howden,86,Comedy|Horror,2015-08-28,83,6.5,2015,0.0,0.0
0.452939,0,0,Sam Liu,76,Action|Animation|Fantasy,2015-07-28,99,6.9,2015,0.0,0.0
0.450872,13000000,1646788,Marc Abraham,123,Drama|Music,2015-09-11,19,5.6,2015,11959994.7376023,1515044.29338051
0.45016,0,316472,Andrew Niccol,104,Action|Drama|Thriller,2015-04-09,132,5.7,2015,0.0,291154.11189219
0.444265,0,0,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Fantasy|Thriller|Horror|Science Fiction,2015-09-17,73,6.0,2015,0.0,0.0
0.444193,0,0,Tim Russ,88,Action|Science Fiction|Adventure|Fantasy,2015-08-01,31,4.1,2015,0.0,0.0
0.443525,0,0,Craig Macneill,110,Thriller|Drama|Horror,2015-08-14,22,6.1,2015,0.0,0.0
0.442835,0,0,Josh Cooley,5,Animation|Family,2015-11-03,137,7.3,2015,0.0,0.0
0.442427,0,3286448,Stephen Frears,103,Drama,2015-09-16,107,5.9,2015,0.0,3023530.82964643
0.442067,0,0,Charles Stone III,94,Thriller|Drama,2015-07-31,78,5.2,2015,0.0,0.0
0.441882,0,0,Todd Strauss-Schulson,91,Horror|Comedy,2015-10-09,211,6.6,2015,0.0,0.0
0.441402,0,0,Jason Krawczyk,99,Thriller|Horror|Comedy|Drama,2015-03-17,65,6.3,2015,0.0,0.0
0.439597999999999,0,0,Sofia Coppola,56,Comedy|Music,2015-12-04,101,5.4,2015,0.0,0.0
0.438409,0,0,Owen Harris,100,Thriller|Comedy|Crime,2015-11-06,54,5.5,2015,0.0,0.0
0.437088,0,0,Simon Hung,88,Family|Science Fiction|Action|Adventure,2015-05-18,18,3.5,2015,0.0,0.0
0.435582,5000000,2333684,Jon M. Chu,119,Drama|Music|Adventure|Fantasy,2015-10-22,69,5.7,2015,4599997.97600089,2146988.33532513
0.433072999999999,0,0,Pamela Romanowsky,105,Thriller|Action|Drama,2015-04-16,23,4.8,2015,0.0,0.0
0.429892,10000000,0,David Hackl,94,Action|Horror|Thriller,2015-02-27,35,5.0,2015,9199995.95200178,0.0
0.427116,0,0,Michael Moore,120,Documentary,2015-12-23,67,7.2,2015,0.0,0.0
0.424813,6000000,90777,Cary Fukunaga,137,Drama|War,2015-09-11,306,7.5,2015,5519997.57120106,83514.8032534865
0.423161,0,0,Grant Harvey|Steven Hoban|Brett Sullivan,99,Horror,2015-10-02,56,5.6,2015,0.0,0.0
0.42179,0,0,Terence Davies,135,Drama,2015-12-04,19,7.1,2015,0.0,0.0
0.429756,0,4505,Jacob Gentry,101,Thriller|Mystery|Science Fiction,2015-07-22,45,5.3,2015,0.0,4144.5981763768
0.417191,0,0,Peter Sullivan,84,Family|TV Movie,2015-11-26,12,6.3,2015,0.0,0.0
0.415041,0,0,Nick Robertson,90,Thriller|Horror,2015-08-05,15,5.5,2015,0.0,0.0
0.414913,3000000,3387000,Will Canon,83,Thriller|Horror,2015-02-12,91,5.0,2015,2759998.78560053,3116038.628943
0.370258,0,0,Nick Simon,95,Crime|Horror|Thriller,2015-09-14,10,4.7,2015,0.0,0.0
0.412877,0,0,Robert Carlyle,96,Thriller|Drama|Comedy,2015-07-24,21,5.7,2015,0.0,0.0
0.412503,1000000,0,Peter Strickland,101,Drama,2015-01-23,58,5.8,2015,919999.595200178,0.0
0.409698,0,0,April Mullen,88,Thriller|Action,2015-01-06,20,4.4,2015,0.0,0.0
0.405095,0,0,Marya Cohn,86,Drama,2015-06-13,23,6.2,2015,0.0,0.0
0.404511,0,0,Jeremy M. Inman,90,Fantasy|Action|Adventure,2015-03-17,23,3.8,2015,0.0,0.0
0.402236,447524,771317,Andrew Mogel|Jarrad Paul,101,Drama|Comedy,2015-05-08,47,4.2,2015,411721.898842364,709611.327771015
0.250209,0,0,Howy Parkins,44,Family|TV Movie|Animation,2015-11-22,48,5.9,2015,0.0,0.0
0.399947,0,228136,Julian Jarrold,97,Thriller|Romance|Drama,2015-05-14,42,6.2,2015,0.0,209885.027650587
0.398982,0,0,Christopher Leone,83,Science Fiction|Action,2015-03-01,92,6.1,2015,0.0,0.0
0.396791,0,830129,Robert Budreau,97,Drama|Music,2015-09-13,16,6.8,2015,0.0,763718.343963928
0.394466,1950000,0,William Kaufman,90,Thriller|Action,2015-04-10,35,5.7,2015,1793999.21064034,0.0
0.393642,0,0,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,90,Horror,2015-10-16,74,5.3,2015,0.0,0.0
0.393566,1000000,0,Ken Sanzel,92,Adventure|Action,2015-10-05,23,4.4,2015,919999.595200178,0.0
0.391326,0,0,Obin Olson|Amariah Olson,88,Thriller|Action|Drama,2015-08-21,16,5.4,2015,0.0,0.0
0.386529,0,0,Tom Six,103,Horror,2015-05-22,75,3.5,2015,0.0,0.0
0.383406,0,49970,Aaron Moorhead|Justin Benson,109,Horror|Romance|Science Fiction,2015-03-20,110,6.5,2015,0.0,45972.3797721529
0.383183,0,0,Adam Massey,92,Thriller,2015-02-24,26,4.9,2015,0.0,0.0
0.382997,0,0,Ted Geoghegan,84,Horror,2015-06-05,91,5.5,2015,0.0,0.0
0.712889999999999,0,0,Dan Fraga|William Lau,75,Animation|Family|Fantasy,2015-03-02,11,7.0,2015,0.0,0.0
0.378836,0,0,Christopher Ray,90,Science Fiction|Action|Horror,2015-07-20,15,3.8,2015,0.0,0.0
0.37668,0,0,Stanton Barrett,97,Horror|Action,2015-10-08,24,3.3,2015,0.0,0.0
0.411416,0,0,Michael Bafaro,83,Thriller|Action|Horror,2015-11-06,12,3.6,2015,0.0,0.0
0.374853,0,0,Will Slocombe,88,Comedy|Romance,2015-06-15,41,5.9,2015,0.0,0.0
0.372889,0,0,Kevin Goetz|Michael Goetz,86,Drama|Horror|Thriller,2015-12-31,43,5.0,2015,0.0,0.0
0.371145,0,0,Matthew Leutwyler,91,Thriller|Drama|Science Fiction,2015-01-31,21,6.1,2015,0.0,0.0
0.370148,0,0,Erik Canuel,90,TV Movie|Adventure|Comedy,2015-02-13,21,6.5,2015,0.0,0.0
0.369529,5000000,0,Oren Peli,91,Horror|Thriller|Science Fiction,2015-05-15,82,4.4,2015,4599997.97600089,0.0
0.369108,0,0,John Baumgartner,90,TV Movie|Action|Science Fiction,2015-05-19,60,3.7,2015,0.0,0.0
0.36817,6000000,0,Austin Stark,90,Drama,2015-08-07,35,4.8,2015,5519997.57120106,0.0
0.367617,0,0,Jennifer Phang,92,Science Fiction|Drama|Family,2015-06-23,29,6.4,2015,0.0,0.0
0.367434,0,0,Ariel Kleiman,98,Thriller|Drama,2015-01-25,16,5.8,2015,0.0,0.0
0.36603,4400000,0,Peter DeLuise,85,Comedy|Horror,2015-09-29,22,7.2,2015,4047998.21888078,0.0
0.365901,10000000,17472,Kim Farrant,111,Drama|Thriller,2015-07-01,48,5.0,2015,9199995.95200178,16074.2329273375
0.329164,0,0,Tony McNamara,102,Drama|Romance|Comedy,2015-04-19,104,5.9,2015,0.0,0.0
0.359826,0,0,Christopher Zalla,90,Crime|Drama|Thriller,2015-01-31,21,5.4,2015,0.0,0.0
0.357654,0,0,Anthony Wonke,0,Documentary,2015-11-09,80,6.5,2015,0.0,0.0
0.357614,0,0,Alex Gibney,119,Documentary,2015-01-25,186,7.8,2015,0.0,0.0
0.357567,0,0,Mora Stephens,103,Thriller|Drama,2015-08-28,30,5.5,2015,0.0,0.0
0.356519,0,0,Ryan Little,92,War|Action,2015-08-03,26,4.9,2015,0.0,0.0
0.354624,0,0,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95,Adventure|Action|Comedy|Science Fiction,2015-08-14,136,6.6,2015,0.0,0.0
0.350858,0,0,Karen J. Lloyd,84,Animation|Music|Family,2015-08-13,17,6.3,2015,0.0,0.0
0.350599,0,0,Aaron Hann|Mario Miscione,87,Drama|Horror|Science Fiction|Thriller,2015-10-02,167,6.1,2015,0.0,0.0
0.348306,0,16661077,Mark Linfield|Alastair Fothergill,81,Animation|Documentary,2015-04-17,39,6.3,2015,0.0,15328184.095599
0.347797,0,0,Fred Wolf,107,Comedy,2015-07-16,23,4.2,2015,0.0,0.0
0.344994,0,0,Kyle Balda|Julien Soret,4,Animation,2015-11-04,16,5.9,2015,0.0,0.0
0.344549,0,7449681,Brett Haley,92,Drama|Comedy,2015-05-15,39,6.2,2015,0.0,6853703.50437045
0.34253,0,0,Robert Harmon,87,Drama|TV Movie|Crime|Mystery,2015-10-18,10,5.6,2015,0.0,0.0
0.574031,0,494506,Alex Gibney,129,Documentary,2015-08-07,110,6.2,2015,0.0,454945.319824059
0.339297,0,0,Lee Friedlander,88,Drama|TV Movie,2015-02-21,18,5.9,2015,0.0,0.0
0.511431,0,0,David Farr,87,Thriller,2015-10-14,33,5.9,2015,0.0,0.0
0.336453,0,0,Don Michael Paul,99,Science Fiction|Action|Horror,2015-10-06,47,5.1,2015,0.0,0.0
0.336107,2000000,2801508,Jerry Jameson,97,Crime|Drama|Thriller,2015-09-17,55,5.7,2015,1839999.19040035,2577386.22595006
0.335941,0,0,Marc Furmie,94,Science Fiction|Thriller|Fantasy,2015-01-30,39,4.6,2015,0.0,0.0
0.333656,0,0,Francesco Cinquemani,100,Action|Science Fiction,2015-11-08,24,4.7,2015,0.0,0.0
0.332921,0,0,Jeremy Lalonde,101,Comedy,2015-09-19,17,4.7,2015,0.0,0.0
0.330968,0,70958,Robbie Pickering,92,Science Fiction|Comedy|Horror,2015-10-30,78,5.6,2015,0.0,65281.3312762142
0.330484,0,0,JosÃ© Manuel Cravioto,80,Thriller|Horror,2015-06-26,54,5.4,2015,0.0,0.0
0.329776,0,0,Butch Lukic,81,Action|Animation|Family,2015-08-18,30,6.1,2015,0.0,0.0
0.329109,27000000,0,Roland JoffÃ©,109,Action|Adventure|Science Fiction|Romance,2015-02-13,22,4.6,2015,24839989.0704048,0.0
0.327373,0,0,Neil Armfield,128,Drama,2015-08-27,43,7.9,2015,0.0,0.0
0.327066,0,0,Alec Gillis,82,Science Fiction|Horror,2015-08-07,32,4.2,2015,0.0,0.0
0.32705,0,0,Butch Lukic,78,Action|Animation|Family,2015-05-12,39,5.8,2015,0.0,0.0
0.324666,0,0,Rick Alverson,113,Drama|Comedy,2015-08-11,11,4.0,2015,0.0,0.0
0.324515,0,0,Reed Morano,105,Drama,2015-10-16,17,6.4,2015,0.0,0.0
0.324,0,643557,Kyle Patrick Alvarez,122,Thriller|Drama,2015-07-17,135,6.8,2015,0.0,592072.179488241
0.390188,0,0,Mika KaurismÃ¤ki,106,Drama|History|Romance,2015-12-11,12,6.1,2015,0.0,0.0
0.322653,0,0,Dee Rees,107,Drama|Music|TV Movie,2015-05-16,21,5.9,2015,0.0,0.0
0.32264,0,0,Chris Sparling,92,Horror,2015-01-20,92,5.3,2015,0.0,0.0
0.30035,0,0,Matt Winn,86,Thriller|Horror,2015-05-21,24,4.2,2015,0.0,0.0
0.318459,0,0,Adam Salky,85,Drama,2015-10-23,25,5.7,2015,0.0,0.0
0.315196,0,0,Stuart McDonald,95,Family|Adventure,2015-09-17,15,6.1,2015,0.0,0.0
0.314198999999999,0,2334228,Jimmy Chin|Elizabeth Chai Vasarhelyi,89,Adventure|Documentary,2015-01-25,42,6.9,2015,0.0,2147488.81510492
0.422901,0,0,Sanjay Patel,7,Animation,2015-11-25,47,6.9,2015,0.0,0.0
0.307395,0,3447633,Isabel Coixet,105,Romance|Comedy|Drama,2015-08-06,44,5.9,2015,0.0,3171820.96439877
0.305916,0,0,Mitch Davis,95,Romance|Comedy,2015-12-04,11,5.8,2015,0.0,0.0
0.302474,0,0,Caryn Waechter,104,Mystery|Drama|Thriller,2015-04-10,25,6.6,2015,0.0,0.0
0.301343,0,0,Anthony C. Ferrante,88,TV Movie|Horror|Science Fiction,2015-07-22,68,4.5,2015,0.0,0.0
0.300128,0,0,Stephen Reynolds,90,Action|Thriller,2015-09-11,18,4.5,2015,0.0,0.0
0.198522,0,0,Mark Neale,138,Documentary,2015-09-02,14,8.0,2015,0.0,0.0
0.299427,0,4444,Fabrizio Conte,90,Drama,2015-05-29,12,6.3,2015,0.0,4088.47820106959
0.298861,0,0,Alex Kalymnios,88,Drama|Crime,2015-05-02,33,6.3,2015,0.0,0.0
0.298751,5000000,4842699,Michael Polish,121,Drama,2015-09-11,24,5.7,2015,4599997.97600089,4455281.1196763
0.298628,0,0,Mike Mendez,83,Horror|Science Fiction|TV Movie,2015-08-08,16,5.6,2015,0.0,0.0
0.295946,0,0,Kris Swanberg,90,Drama|Comedy,2015-07-24,22,5.7,2015,0.0,0.0
0.404363,3500000,0,Ethan Spaulding,72,Science Fiction|Action|Animation|Adventure,2015-01-27,142,6.5,2015,3219998.58320062,0.0
0.26501,0,0,Jed Mercurio,89,Romance|Drama,2015-09-06,15,6.3,2015,0.0,0.0
0.292437,0,0,Jay Alaimo,91,Horror,2015-10-16,17,4.1,2015,0.0,0.0
0.291244,0,0,Jeppe RÃ¸nde,95,Drama,2015-01-22,10,5.7,2015,0.0,0.0
0.290424,0,0,Adam MacDonald,92,Drama|Horror|Thriller,2015-03-20,75,5.8,2015,0.0,0.0
0.289526,700000,0,Anna Mastro,87,Drama|Comedy,2015-03-13,12,5.2,2015,643999.716640124,0.0
0.288598,500000,0,Branden Kramer,80,Drama|Thriller|Horror,2015-01-24,57,5.2,2015,459999.797600089,0.0
0.309811,0,0,Aisling Walsh,86,Drama|Thriller|Mystery,2015-09-13,16,7.8,2015,0.0,0.0
0.286266,0,0,Stephen Fingleton,104,Drama|Science Fiction|Thriller,2015-04-15,44,6.4,2015,0.0,0.0
0.28337,0,0,Thierry Poiraud,81,Horror,2015-03-11,15,3.9,2015,0.0,0.0
0.283194,2000000,0,Kyle Rankin,85,Comedy|Horror,2015-08-29,13,5.7,2015,1839999.19040035,0.0
0.282237,0,0,Nick Wernham,89,Romance|Comedy,2015-04-30,13,4.1,2015,0.0,0.0
0.280878,0,0,David Yarovesky,89,Horror|Science Fiction|Thriller,2015-09-14,15,5.5,2015,0.0,0.0
0.278583,0,0,Jason Aron,95,History|Documentary|Family,2015-10-20,69,5.8,2015,0.0,0.0
0.277844,0,0,Ben Blaine|Chris Blaine,98,Horror|Comedy|Romance,2015-03-14,27,4.8,2015,0.0,0.0
0.277613,0,0,Adam Egypt Mortimer,82,Horror,2015-05-02,19,3.9,2015,0.0,0.0
0.277035,1000000,0,Jason Stutter,80,Horror|Thriller,2015-10-01,16,4.6,2015,919999.595200178,0.0
0.272995,0,0,Eli Morgan Gesner,83,Horror,2015-11-13,16,3.7,2015,0.0,0.0
0.270842,0,0,Charles Hood,91,Drama|Comedy,2015-03-15,10,7.1,2015,0.0,0.0
0.270786,0,0,Isaac Gabaeff,84,Science Fiction|Horror,2015-08-28,10,3.9,2015,0.0,0.0
0.171829,0,0,Joe Swanberg,83,Drama,2015-08-21,35,4.9,2015,0.0,0.0
0.264997,0,0,Robert Pulcini|Shari Springer Berman,113,Music|Comedy|Drama,2015-08-14,28,6.0,2015,0.0,0.0
0.261932,0,0,Conor McMahon,90,Horror,2015-04-14,22,6.1,2015,0.0,0.0
0.261717,20000000,0,Angelo Pizzo,118,Drama,2015-11-13,19,6.9,2015,18399991.9040035,0.0
0.260045,0,0,Adam Mason,85,Thriller,2015-03-14,14,3.9,2015,0.0,0.0
0.202673,0,0,Sam Friedlander,99,Comedy,2015-06-05,12,5.3,2015,0.0,0.0
0.259794,600000,7087452,Paul Weitz,78,Drama|Comedy,2015-06-04,81,5.6,2015,551999.757120106,6520452.97100069
0.097514,0,0,Kenny Gage|Devon Downs,0,Horror,2015-01-01,15,5.6,2015,0.0,0.0
0.256542,0,0,Alberto Marini,81,Horror,2015-08-30,16,5.3,2015,0.0,0.0
0.256286,0,0,Marcus Nispel,91,Thriller|Horror,2015-01-16,46,4.6,2015,0.0,0.0
0.255458,0,0,Emily Ting,78,Romance|Comedy,2015-06-12,23,5.4,2015,0.0,0.0
0.250866,0,0,Joey Kuhn,89,Romance|Drama,2015-05-16,25,7.2,2015,0.0,0.0
0.249595,0,0,Paul Haggis,300,History|Crime|Drama,2015-08-16,32,7.7,2015,0.0,0.0
0.248964,0,0,Iain Softley,86,Horror|Thriller,2015-08-31,40,4.4,2015,0.0,0.0
0.24828,7500000,0,Ernie Barbarash,104,Action,2015-05-07,42,5.4,2015,6899996.96400133,0.0
0.247595,0,0,Ben Chanan,62,Drama|Thriller,2015-01-15,73,6.4,2015,0.0,0.0
0.247589,0,0,Tyler Shields,90,Action|Drama|Thriller,2015-04-14,117,4.8,2015,0.0,0.0
0.247426,0,2642899,Davis Guggenheim,87,Documentary,2015-09-12,36,5.3,2015,0.0,2431466.01015495
0.246609,0,0,Zachary Sluser,95,Romance|Drama|Comedy|Mystery,2015-04-18,12,5.0,2015,0.0,0.0
0.245948,0,0,Jonathan M. Gunn,115,Fantasy|Drama,2015-03-20,30,7.4,2015,0.0,0.0
0.24495,0,0,Jake Szymanski,43,TV Movie|Comedy,2015-07-11,87,6.4,2015,0.0,0.0
0.243691,0,0,Jeffrey Hornaday,104,Comedy|Music,2015-06-26,62,6.4,2015,0.0,0.0
0.243321,1500000,0,Sean Cisterna,94,History|Drama|Family,2015-09-11,15,7.2,2015,1379999.39280026,0.0
0.242078,1500000,0,Justin Trefgarne,96,Thriller|Mystery|Science Fiction,2015-09-25,20,4.4,2015,1379999.39280026,0.0
0.242,0,0,Rhys Thomas,108,Comedy,2015-06-30,51,5.6,2015,0.0,0.0
0.241284,0,0,Tony Aloupis,84,Drama,2015-02-10,13,5.8,2015,0.0,0.0
0.239558,0,0,Jason Schnell,93,Comedy,2015-12-01,16,5.1,2015,0.0,0.0
0.239496,0,0,Isaac Florentine,80,Crime|Action,2015-12-11,41,5.0,2015,0.0,0.0
0.154846,0,0,Dan Bush,98,Science Fiction|Drama|Thriller,2015-04-11,14,5.1,2015,0.0,0.0
0.236709,0,0,Alex Ross Perry,90,Drama|Mystery|Thriller,2015-08-26,33,5.6,2015,0.0,0.0
0.232354,0,161820,Sean Garrity,101,Comedy,2015-02-27,28,6.3,2015,0.0,148874.334495292
0.231337,0,0,Ron Oliver,84,Comedy|TV Movie|Romance,2015-12-01,19,7.0,2015,0.0,0.0
0.22758,0,0,Liz Garbus,101,Documentary|Music,2015-01-22,77,7.7,2015,0.0,0.0
0.22537,0,0,Chris Messina,86,Drama,2015-04-17,19,6.1,2015,0.0,0.0
0.224797,0,0,Paul Andrew Williams,90,Drama,2015-01-20,29,6.2,2015,0.0,0.0
0.222636,0,0,Jim Strouse,85,Comedy,2015-08-14,47,6.6,2015,0.0,0.0
0.221502,0,0,Jon Schnepp,105,Documentary,2015-05-01,33,6.8,2015,0.0,0.0
0.220751,0,0,Evgeny Afineevsky,98,Documentary,2015-10-09,37,8.2,2015,0.0,0.0
0.133808999999999,0,0,Jordan Galland,89,Mystery|Thriller|Horror|Science Fiction,2015-03-16,14,6.1,2015,0.0,0.0
